Site,Level.x,Area,LOT,id,Unit,ID,RawMaterial,QuartzQuality,Class,CorePreparProd,RetouchedPieceBlank,PieceCompleteness,Cortex,CortexLocation,CortexType,PlatformType,PlatformCortex,Lipping,BlankShape,CrossSection,BlankTip,Profile,ScarCount,ScarPattern,Thickness,MaxWidth,ProxWidth,MedWidth,DistWidth,Length,PlatformThickness,PlatformWidth,ExteriorPlatformAngle,Weight,CoreType,CoreCrossSection,NumberCoreFaces,CorePlatform,CoreDistalTreatment,CoreLeftTreatment,CoreRightTreatment,CoreBackTreatment,MainFaceCortex,MainFaceScarCount,MainFaceScarDirection,MainFaceArisOrientation,MainFaceScarLength,MainFaceScarMaxWidth,MainFaceScarProxWidth,MainFaceScarMedWidth,MainFaceScarDistWidth,MainFacePlatformAngle,MainFaceCoreUse,DistalFaceCortex,DistalFaceScarCount,DistalFaceScarDirection,DistalFaceArisOrientation,DistalFaceCoreUse,LeftFaceCortex,LeftFaceScarCount,LeftFaceScarDirection,LeftFaceArisOrientation,LeftFaceCoreUse,RightFaceCortex,RightFaceScarCount,RightFaceScarDirection,RightFaceArisOrientation,RightFaceCoreUse,BackFaceCortex,BackFaceScarCount,BackFaceScarDirection,BackFaceArisOrientation,BackFaceCoreUse,CoreAbandon,Alteration,Fire,EdgeDamage,RetouchedPieceTypology,ChipQuantity,OtherNotes,BlankType,X,Y,Z,Spit,Level.y,Code,Phase
VB,NA,TRUE,LOT-257,I18-3281,I18,3281,Chert,NA,Blank,NA,NA,NA,1-30%,Distal,Indeterminate,Plain,No,No,Irregular,Irregular,Feather,Straight,3,Unidirectional,6.99,26.61,20.28,25.32,14.19,23.74,6.96,15.73,82.8,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,No,NA,0,NA,Flake,118.7720032,126.2129974,23.8220005,8,5,BUCKET,Lower 5
VB,NA,TRUE,LOT-257,I18-3099,I18,3099,Chert,NA,Blank,NA,NA,NA,1-30%,Distal,Cobble,Linear,No,No,Divergent,Lenticular,Step,Straight,1,Unidirectional,3.66,16.95,7.18,15.89,5.29,15.2,2.72,7.09,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,No,NA,0,NA,Flake,118.5759964,126.8339996,23.92900085,5,5,BUCKET,Lower 5
VB,NA,TRUE,LOT-257,I18-3099,I18,3099,Quartz,Fine,Blank,NA,NA,NA,0%,NA,NA,Plain,No,No,Irregular,Triangular,Step,Irregular,2,Unidirectional,5.44,15.02,8.42,15.4,12.7,12.39,3.79,7.61,96.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,Yes,NA,0,NA,Flake,118.5759964,126.8339996,23.92900085,5,5,BUCKET,Lower 5
VB,NA,TRUE,LOT-257,I18-3243,I18,3243,Chert,NA,Blank,NA,NA,NA,0%,NA,NA,Crushed,No,No,Irregular,Lenticular,Feather,Straight,1,Unidirectional,2.99,13.1,8.33,13.49,12.17,19.19,2.14,4.47,80.4,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,No,NA,0,NA,Flake,118.6729965,126.1959991,23.86800003,8,5,BUCKET,Lower 5
VB,NA,TRUE,LOT-257,I18-3244,I18,3244,Quartz,Fine,Blank,NA,NA,NA,0%,NA,NA,Plain,No,No,Convergent,Irregular,Feather,Straight,1,Unidirectional,6.56,17.74,13.42,17.81,8.62,17.25,5.92,8.92,67.2,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,No,NA,0,NA,Flake,118.0110016,126.3939972,23.81599998,8,5,BUCKET,Lower 5
VB,NA,TRUE,LOT-257,I18-3215,I18,3215,Quartz,Fine,Blank,NA,NA,NA,0%,NA,NA,Crushed,No,No,Irregular,Triangular,Hinge,Straight,4,Unidirectional,7.2,17.81,12.16,14.69,17.78,12.73,2.52,5.44,78.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,No,NA,0,NA,Flake,118.1029968,126.1839981,23.86899948,7,5,BUCKET,Lower 5
VB,NA,TRUE,LOT-257,I18-3029,I18,3029,Quartz,Fine,Blank,NA,NA,NA,1-30%,RightLateral,Cobble,Linear,No,No,Parallel,Triangular,Feather,Straight,1,Unidirectional,3.91,4.87,3.35,5.06,2.79,18.81,5.31,2.79,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,No,NA,0,NA,ElongatedProd,118.4599991,126.8150024,23.97599983,4,5,BUCKET,Lower 5
VB,NA,TRUE,LOT-257,I18-3110,I18,3110,Greywacke,NA,Blank,NA,NA,NA,0%,NA,NA,Plain,No,No,Irregular,Irregular,Step,Irregular,1,Unidirectional,4.88,23.33,7.99,24.93,15.93,20.5,3.26,7.81,96.9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,Concretion,NA,No,NA,0,NA,Flake,118.7389984,126.8190002,23.94799995,5,5,BUCKET,Lower 5
VB,NA,TRUE,LOT-257,I18-3163,I18,3163,Chalcedony,NA,Blank,NA,NA,NA,0%,NA,NA,Plain,No,Yes,Irregular,Irregular,Feather,Straight,4,Centripetal,3.97,13.85,13.16,13.81,7.62,10.13,2.52,7.12,107.4,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,No,NA,0,NA,Flake,118.3440018,126.4850006,23.90299988,6,5,BUCKET,Lower 5
VB,NA,TRUE,LOT-321,I18-3058,I18,3058,Quartz,Coarse,Blank,NA,NA,NA,0%,NA,NA,Plain,No,No,Irregular,Irregular,Pointed,Straight,2,Unidirectional,15.58,25.96,26.49,21.41,13.68,29.05,17.15,23.44,111.2,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,Concretion,NA,No,NA,0,NA,Flake,118.4260025,126.1380005,23.98600006,4,5,LITHIC,Lower 5
VB,NA,TRUE,LOT-321,I18-2981,I18,2981,Chert,NA,Blank,NA,NA,NA,0%,NA,NA,Plain,YesComplete,No,Dejete,Triangular,Feather,Irregular,1,Unidirectional,9.06,49.73,28,38.89,48.37,58.07,10.66,23.26,138.2,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,No,NA,0,NA,Flake,118.0589981,126.4140015,23.97800064,4,5,LITHIC,Lower 5
VB,NA,TRUE,LOT-321,I18-3079,I18,3079,Chalcedony,NA,Core,NA,NA,NA,1-30%,NA,Indeterminate,NA,No,No,NA,NA,NA,NA,0,NA,21.51,23.69,21.08,23.06,18.61,36.91,19.98,21.08,143,28.8,Inform,Quadrangular,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,Flakes,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NoReason,Concretion,NA,NA,NA,0,NA,NA,118.9219971,126,24.04400063,4,5,LITHIC,Lower 5
VB,NA,TRUE,LOT-321,I18-3103,I18,3103,Chert,NA,Blank,NA,NA,NA,0%,NA,NA,Plain,No,No,Convergent,Triangular,Step,Curved,4,Bidirectional,5.16,18.02,10.04,15.78,12.52,31.75,3.34,6.71,123.5,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,Yes,NA,0,NA,Flake,118.9570007,126.8779984,23.96299934,5,5,LITHIC,Lower 5
VB,NA,TRUE,LOT-321,I18-3021,I18,3021,Quartz,Medium,Blank,NA,NA,NA,0%,NA,NA,Plain,No,No,Irregular,Irregular,Feather,Straight,1,Unidirectional,11.75,22.18,21.81,22.58,15.4,21.61,8.34,17.22,126.7,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,Concretion,NA,No,NA,0,NA,Flake,118.2829971,126.7689972,23.9640007,4,5,LITHIC,Lower 5
VB,NA,TRUE,LOT-321,I18-3042,I18,3042,Chert,NA,Core,NA,NA,NA,1-30%,NA,Indeterminate,NA,YesPartial,No,NA,NA,NA,NA,0,NA,19.91,31,28.77,28.35,19.28,42.59,18.84,26.42,144.8,28.9,SinglePlat,Quadrangular,One,Plain,Cortical,Cortical,FlakingSurface,FlakingSurface,1-30%,2,NA,NA,39.16,22.24,18.63,22.25,13.13,108.4,Flakes,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0%,2,Unidirectional,Indeterminate,Flakes,0%,1,NA,NA,Flakes,NoReason,None,NA,NA,NA,0,NA,NA,118.5920029,126.2900009,23.99600029,4,5,LITHIC,Lower 5
VB,NA,TRUE,LOT-257,I18-2680,I18,2680,Chert,NA,Blank,NA,NA,NA,31-60%,RightLateral,Indeterminate,Plain,No,No,Parallel,Trapezoidal,Hinge,Curved,3,Bidirectional,5.07,16.88,12.84,13.91,10.77,55.79,3.18,9.22,84.8,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,Concretion,NA,Yes,NA,0,NA,ElongatedProd,118.9440002,126.875,24.17900085,1,5,LITHIC,Upper 5/4E
VB,NA,TRUE,LOT-257,I18-3242,I18,3242,Chert,NA,Blank,NA,NA,NA,0%,NA,NA,Dihedral,No,Yes,Irregular,Irregular,Feather,Curved,2,Bidirectional,6.91,24.26,18.03,22.9,8.31,30.04,4.67,13.93,77,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,Concretion,NA,No,NA,0,NA,Flake,118.0630035,126.1019974,23.80999947,8,5,LITHIC,Lower 5
VB,NA,TRUE,LOT-95,J18-138,J18,138,Quartz,Medium,Blank,NA,NA,NA,0%,NA,NA,Winged,No,No,Convergent,Irregular,Step,Straight,3,Unidirectional,12.96,17.82,10.19,14.21,10.38,36.78,2.98,9.18,107,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,Concretion,NA,No,NA,0,NA,ElongatedProd,117.5240021,126.1050034,23.62100029,8,5,LITHIC,Lower 5
VB,NA,TRUE,LOT-95,J18-42,J18,42,Quartz,Medium,RetouchedPiece,NA,Blank,NA,0%,NA,NA,Crushed,No,No,Irregular,Irregular,Feather,Straight,3,Unidirectional,13.33,40.74,6.31,39.73,12.18,30.58,6.37,7.51,0,14.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,Concretion,NA,No,Retouched flake,0,NA,NA,117.4769974,126.2279968,23.87400055,NA,5,LITHIC,Lower 5
VB,NA,TRUE,LOT-95,J18-792,J18,792,Quartz,Fine,Blank,NA,NA,NA,0%,NA,NA,Crushed,No,No,Irregular,Triangular,Feather,Straight,4,Unidirectional,7.55,21.72,16.92,17.21,11.21,16.63,6.69,8.5,86.1,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,No,NA,0,NA,Flake,117.4260025,126.9209976,23.23200035,11,7,LITHIC,Lower 5
VB,NA,TRUE,LOT-95,J18-786,J18,786,Chert,NA,Blank,NA,NA,NA,1-30%,LeftLateral,Indeterminate,Plain,No,Yes,Irregular,Irregular,Feather,Straight,4,Unidirectional,8.95,23.55,14.29,17.73,16.74,37.03,3.52,7.25,68.8,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,Concretion,NA,Yes,NA,0,NA,Flake,117.9700012,126.2009964,23.89299965,6,5,LITHIC,Lower 5
VB,NA,TRUE,LOT-95,J18-152,J18,152,Quartz,Fine,Blank,NA,NA,NA,1-30%,RightLateral,Cobble,Punctiform,No,No,Parallel,Triangular,Feather,Straight,2,Unidirectional,5.76,10.01,2.69,9.78,8.29,26.45,3.04,2.71,92.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,Concretion,NA,Yes,NA,0,NA,ElongatedProd,117.3700027,126.2030029,23.61899948,8,5,LITHIC,Lower 5
VB,NA,TRUE,LOT-95,J18-813,J18,813,Quartz,Medium,Blank,NA,NA,NA,0%,NA,NA,Plain,No,No,Convergent,Irregular,Feather,Straight,3,Unidirectional,9.25,23.84,19.17,23.97,8.02,23.82,8.83,12.76,98.6,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,No,NA,0,NA,Flake,117.9639969,126.2959976,23.85499954,8,5,LITHIC,Lower 5
VB,NA,TRUE,LOT-95,J18-775,J18,775,Quartz,Medium,Blank,NA,NA,NA,0%,NA,NA,Crushed,No,No,Irregular,Triangular,Feather,Curved,2,Unidirectional,7.81,14.33,11.78,14.22,3.83,22.7,4.02,10.88,0,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,Yes,NA,0,NA,Flake,117.9339981,126.3470001,23.93300056,5,5,LITHIC,Lower 5
VB,NA,TRUE,LOT-95,J18-814,J18,814,Quartz,Coarse,Blank,NA,NA,NA,0%,NA,NA,Plain,No,No,Irregular,Irregular,Feather,Curved,1,Unidirectional,10.87,32.03,13.65,26.34,8.07,46.19,7.46,13.01,88.8,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,Concretion,NA,Yes,NA,0,NA,Flake,117.9899979,126.163002,23.83099937,8,5,LITHIC,Lower 5
VB,NA,TRUE,LOT-95,J18-761,J18,761,Quartz,Medium,Blank,NA,NA,NA,0%,NA,NA,Crushed,No,No,Irregular,Irregular,Step,Straight,1,Unidirectional,10.04,22.33,11.48,22.35,10.11,25.38,3.04,8.73,0,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,Concretion,NA,No,NA,0,NA,Flake,117.9469986,126.4290009,23.95400047,4,5,LITHIC,Lower 5
VB,NA,TRUE,LOT-95,J18-795,J18,795,Chert,NA,Blank,NA,NA,NA,0%,NA,NA,Plain,No,No,Irregular,Irregular,Step,Straight,4,Unidirectional,14.32,27.05,18.61,25.82,25.23,24.85,7.49,20.45,68,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,Yes,NA,0,NA,Flake,117.564003,126.7979965,23.21100044,11,7,LITHIC,Lower 5
VB,NA,TRUE,LOT-95,J18-719,J18,719,Greywacke,NA,Blank,NA,NA,NA,1-30%,Distal,Cobble,Plain,No,No,Irregular,Irregular,Feather,Straight,2,Unidirectional,9.92,26.97,14.36,22.09,15.23,38.81,9.65,19.15,55,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,Yes,NA,0,Dolerite?,Flake,117.9089966,126.685997,24.12100029,1,5,LITHIC,Upper 5/4E
VB,NA,TRUE,LOT-95,J18-796,J18,796,Quartz,Fine,Blank,NA,NA,NA,0%,NA,NA,Plain,No,No,Irregular,Irregular,Feather,Straight,2,Unidirectional,12.32,20.37,13.69,17.24,5.97,28.05,9.87,14.32,92.4,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,No,NA,0,NA,Flake,117.4589996,126.7330017,23.19199944,11,7,LITHIC,Lower 5
VB,NA,TRUE,LOT-95,J18-769,J18,769,Chert,NA,Blank,NA,NA,NA,0%,NA,NA,Plain,No,Yes,Irregular,Irregular,Feather,Curved,1,Unidirectional,6.78,20.53,11.33,19.07,19.77,16.04,6.62,11.35,68.7,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,Concretion,NA,No,NA,0,NA,Flake,117.8669968,126.7699966,23.88699913,5,5,LITHIC,Lower 5
VB,NA,TRUE,LOT-95,J18-790,J18,790,Chert,NA,Blank,NA,NA,NA,0%,NA,NA,Linear,No,No,Convergent,Triangular,Pointed,Straight,2,Unidirectional,3.76,9.01,7.07,8.54,3.37,19.73,2.39,6.58,92.1,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,No,NA,0,NA,ElongatedProd,117.4499969,126.7990036,23.22299957,11,7,LITHIC,Lower 5
VB,NA,TRUE,LOT-95,J18-778,J18,778,Chert,NA,Blank,NA,NA,NA,0%,NA,NA,Plain,No,Yes,Irregular,Irregular,Feather,Curved,1,Unidirectional,11.83,27.5,19.6,25.4,8.05,29.81,9.32,15.52,86.3,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,Fire,Burned,Yes,NA,0,NA,Flake,117.848999,126.163002,23.94199944,5,5,LITHIC,Lower 5
VB,NA,TRUE,LOT-95,J18-807,J18,807,Chert,NA,Core,NA,NA,NA,0%,NA,NA,NA,No,No,NA,NA,NA,NA,0,NA,23.62,22.43,15.16,22.14,19.24,13.75,23.89,18.47,95,9.8,Inform,Irregular,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,Bladelets,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,AngleLoss,Fire,Burned,NA,NA,0,?,NA,117.7699966,126.3180008,23.87000084,7,5,LITHIC,Lower 5
VB,NA,TRUE,LOT-95,J18-804,J18,804,Chert,NA,Blank,NA,NA,NA,0%,NA,NA,Plain,No,No,Divergent,Triangular,Feather,Straight,2,Unidirectional,5.19,24.09,11.96,20.97,20.02,15.25,4.5,8.41,84.5,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,Yes,NA,0,NA,Flake,117.3359985,126.8990021,23.18499947,11,7,LITHIC,Lower 5
VB,NA,TRUE,LOT-95,J18-777,J18,777,Quartz,Fine,Blank,NA,NA,NA,0%,NA,NA,Plain,No,No,Parallel,Trapezoidal,Hinge,Straight,2,Unidirectional,7.95,28.54,26.09,29.23,23.14,22.05,7.1,24.98,80.4,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,No,NA,0,NA,Flake,117.961998,126.1309967,23.93400002,5,5,LITHIC,Lower 5
VB,NA,TRUE,LOT-95,J18-735,J18,735,Chert,NA,Blank,NA,NA,NA,0%,NA,NA,Dihedral,No,No,Irregular,Lenticular,Feather,Straight,2,Unidirectional,5.72,16.54,16.92,17.29,5.22,20.67,6.48,17.66,76.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,No,NA,0,Retouch?,Flake,117.8190002,126.1419983,24.05800056,2,5,BUCKET,Lower 5
VB,NA,TRUE,LOT-95,J18-735,J18,735,Chert,NA,Blank,NA,NA,NA,0%,NA,NA,Plain,No,No,Irregular,Lenticular,Feather,Straight,1,Unidirectional,4.13,17.13,15.29,16.93,8.69,11.6,4.91,6.01,75.5,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,No,NA,0,NA,Flake,117.8190002,126.1419983,24.05800056,2,5,BUCKET,Lower 5
VB,NA,TRUE,LOT-324,I21-3614,I21,3614,Quartz,Fine,Blank,NA,NA,NA,0%,NA,NA,Plain,No,No,Convergent,Irregular,Feather,Straight,2,Unidirectional,5.96,19.12,17.66,19.46,3.8,15.04,4.48,14.39,68.6,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,Concretion,NA,No,NA,0,NA,Flake,118.1439972,129.6629944,23.90399933,6,5,LITHIC,Lower 5
VB,NA,TRUE,LOT-324,I21-3763,I21,3763,Quartz,Fine,Blank,NA,NA,NA,0%,NA,NA,Linear,No,No,Parallel,Trapezoidal,Hinge,Straight,2,Unidirectional,5.85,13.11,10.57,13.39,7.16,26.3,1.42,8.96,96.2,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,No,NA,0,NA,ElongatedProd,118.8949966,129.4210052,23.84600067,8,5,LITHIC,Lower 5
VB,NA,TRUE,LOT-324,I21-3726,I21,3726,Chert,NA,Core,NA,NA,NA,1-30%,NA,Indeterminate,NA,No,No,NA,NA,NA,NA,0,NA,17.1,29.85,24.78,29,18.61,42.59,7.9,16.09,95.4,27.4,Inform,Irregular,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,Flakes,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,AngleLoss,Fire,Burned,NA,NA,0,NA,NA,118.3180008,129.0930023,23.80400085,8,5,LITHIC,Lower 5
VB,NA,TRUE,LOT-324,I21-3759,I21,3759,Chert,NA,Blank,NA,NA,NA,0%,NA,NA,Plain,No,No,Parallel,Lenticular,Feather,Straight,1,Unidirectional,6.41,27.86,26.29,28.17,25.31,22.73,7.31,24.58,88.8,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,No,NA,0,NA,Flake,118.4889984,129.8220062,23.83399963,8,5,LITHIC,Lower 5
VB,NA,TRUE,LOT-324,I21-3718,I21,3718,Chert,NA,RetouchedPiece,NA,Blank,NA,0%,NA,NA,Plain,No,No,Convergent,Triangular,Step,Curved,2,Unidirectional,7.19,17.98,17.52,16.75,13.81,27.43,4.05,6.32,98.8,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,Fire,Burned,No,Endscraper,0,NA,NA,118.1579971,129.1080017,23.85400009,8,5,LITHIC,Lower 5
VB,NA,TRUE,LOT-324,I21-3706,I21,3706,Chert,NA,Blank,NA,NA,NA,0%,NA,NA,Plain,No,No,Convergent,Triangular,Pointed,Straight,5,Bidirectional,6.86,14.64,10.53,13.77,3,26.75,2.43,10.03,80.1,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,Concretion,NA,No,NA,0,TVC,Flake,118.0299988,129.2220001,23.83200073,8,5,LITHIC,Lower 5
VB,NA,TRUE,LOT-324,I21-3760,I21,3760,Quartz,Fine,Blank,NA,NA,NA,0%,NA,NA,Crushed,No,No,Irregular,Irregular,Step,Irregular,3,Unidirectional,8.12,18.65,9.3,15.06,11.56,25.38,4.99,9.7,87.4,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,Concretion,NA,Yes,NA,0,NA,Flake,118.4459991,129.7259979,23.83099937,8,5,LITHIC,Lower 5
