Site,Level,Area,LOT,ID,UNIT,RawMaterial,ChertType,QuartzQuality,Class,CorePreparProd,RetouchedPieceBlank,PieceCompleteness,Cortex,CortexLocation,CortexType,PlatformType,PlatformCortex,Lipping,BlankShape,CrossSection,BlankTip,Profile,ScarCount,ScarPattern,Thickness,MaxWidth,ProxWidth,MedWidth,DistWidth,Length,PlatformThickness,PlatformWidth,ExteriorPlatformAngle,Weight,CoreType,CoreCrossSection,NumberCoreFaces,CorePlatform,CoreDistalTreatment,CoreLeftTreatment,CoreRightTreatment,CoreBackTreatment,MainFaceCortex,MainFaceScarCount,MainFaceScarDirection,MainFaceArisOrientation,MainFaceScarLength,MainFaceScarMaxWidth,MainFaceScarProxWidth,MainFaceScarMedWidth,MainFaceScarDistWidth,MainFacePlatformAngle,MainFaceCoreUse,DistalFaceCortex,DistalFaceScarCount,DistalFaceScarDirection,DistalFaceArisOrientation,DistalFaceCoreUse,LeftFaceCortex,LeftFaceScarCount,LeftFaceScarDirection,LeftFaceArisOrientation,LeftFaceCoreUse,RightFaceCortex,RightFaceScarCount,RightFaceScarDirection,RightFaceArisOrientation,RightFaceCoreUse,BackFaceCortex,BackFaceScarCount,BackFaceScarDirection,BackFaceArisOrientation,BackFaceCoreUse,CoreAbandon,Alteration,Fire,EdgeDamage,RetouchedPieceTypology,ChipQuantity,OtherNotes,BlankType,X,Y,Z,Phase
LP,T5,NA,NA,B6-743,B6,Quartz,NA,Medium,Chip,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,NA,NA,1,NA,NA,4997.333,5010.205,566.624,Middle T
LP,T5,NA,NA,B6-866,B6,Quartz,NA,Fine,Chip,NA,NA,NA,0%,NA,NA,NA,No,No,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,NA,NA,1,NA,NA,4997.226,5010.533,566.641,Middle T
LP,T5,NA,NA,B6-811,B6,Quartz,NA,Fine,Chip,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,NA,NA,1,NA,NA,4997.327,5010.19,566.571,Middle T
LP,T5,NA,NA,B6-527,B6,Quartz,NA,Fine,BlankFrag,NA,NA,Distal,0%,NA,NA,NA,No,No,NA,Trapezoidal,Feather,NA,3,NA,2.69,10.68,0,0,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,No,NA,0,NA,NA,NA,NA,NA,Middle T
LP,T5,NA,NA,B8-442,B8,Quartz,NA,Fine,Chip,NA,NA,NA,NA,NA,NA,NA,No,Yes,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,NA,NA,1,NA,NA,4999.181,5010.183,566.818,Middle T
LP,T5,NA,NA,C6-916,C6,Quartz,NA,Fine,BlankFrag,NA,NA,Distal,0%,NA,NA,NA,No,No,NA,Lenticular,Feather,NA,0,NA,3.2,10.15,0,0,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,No,NA,0,NA,NA,NA,NA,NA,Middle T
LP,T5,NA,NA,C6-1054,C6,Quartz,NA,Fine,Blank,NA,NA,NA,0%,NA,NA,Crushed,No,No,Irregular,Triangular,Feather,Curved,2,Unidirectional,3.39,8.23,7.13,8.14,4.5,16.96,2.96,7.01,83.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,No,NA,0,NA,ElongatedProd,4997.296,5009.885,566.687,Middle T
LP,T5,NA,NA,C7-568,C7,Quartz,NA,Fine,Blank,NA,NA,NA,0%,NA,NA,Plain,No,No,Irregular,Triangular,Feather,Straight,2,Unidirectional,3,9.03,5.27,9.09,4.88,13.04,3.1,7.85,79.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,No,NA,0,NA,Flake,NA,NA,NA,Middle T
LP,T5,NA,NA,C7-568,C7,Quartz,NA,Fine,BlankFrag,NA,NA,Distal,0%,NA,NA,NA,No,No,NA,Triangular,Feather,NA,2,NA,1.56,5.14,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,No,NA,0,lamela,NA,NA,NA,NA,Middle T
LP,T5,NA,NA,B6-662,B6,Chert,RM7,NA,Chip,NA,NA,NA,NA,NA,NA,NA,No,Yes,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,NA,NA,1,NA,NA,4997.561,5010.247,566.59,Middle T
LP,T5,NA,NA,B6-718,B6,Chert,RM7,NA,Blank,NA,NA,NA,0%,NA,NA,Plain,No,No,Parallel,Triangular,Step,Straight,3,Bidirectional,4.63,9.18,6.13,9.43,7.04,12.89,3,4.38,109.2,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,No,NA,0,NA,Flake,NA,NA,NA,Middle T
LP,T3,NA,NA,E7-NA,E7,Quartz,NA,RockCrystal,Core,NA,NA,NA,31-60%,NA,Cobble,NA,No,No,NA,NA,NA,NA,0,NA,35.66,34.92,34.08,36.45,35.3,28.6,39.36,35.62,94.9,57,SinglePrismatic,Quadrangular,Three,Plain,FlakingSurface,FlakingSurface,Cortical,Cortical,0%,4,Unidirectional,Parallel,26.65,17.54,11.06,13.94,17.09,84.9,Mixed,0%,1,NA,NA,Flakes,0%,1,NA,NA,Flakes,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NoReason,None,NA,NA,NA,0,NA,NA,NA,NA,NA,Middle T
LP,T3,NA,NA,B9-86,B9,Chert,RM5,NA,Core,NA,NA,NA,1-30%,NA,Indeterminate,NA,YesPartial,No,NA,NA,NA,NA,0,NA,19.88,29.41,28.36,29.29,27.04,37.81,17.6,28.17,0,51.1,SinglePlat,Triangular,Four,Dihedral,Cortical,RandomRemoval,FlakingSurface,FlakingSurface,0%,3,Unidirectional,Parallel,38.01,20.56,10.92,13.65,19.33,79.5,Flakes,NA,0,NA,NA,NA,NA,1,NA,NA,NA,0%,6,Unidirectional,Convergent,Mixed,0%,2,Unidirectional,Parallel,Mixed,NoReason,None,NA,NA,NA,0,NA,NA,NA,NA,NA,Middle T
LP,T8,NA,NA,E8-45,E8,Quartz,NA,RockCrystal,Core,NA,NA,NA,0%,NA,NA,NA,No,No,NA,NA,NA,NA,0,NA,16.82,26.79,24.41,26.05,23.31,21.92,17.62,23.64,113.6,13.7,SinglePlat,Triangular,Three,Crushed,RandomRemoval,FlakingSurface,Crushing,Crushing,0%,1,NA,NA,21.7,20.09,14.5,20.48,9.03,67.8,Flakes,NA,0,NA,NA,NA,0%,2,Unidirectional,Parallel,Mixed,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NoReason,None,NA,NA,NA,0,NA,NA,NA,NA,NA,U/Lower T
LP,T2,NA,NA,H7-18,H7,Other,NA,NA,Core,NA,NA,NA,31-60%,NA,Cobble,NA,No,No,NA,NA,NA,NA,0,NA,48.9,73.13,72.56,71.82,63.64,29.94,50.56,75.51,93.8,154.3,SinglePlat,Circular,Two,Plain,Cortical,FlakingSurface,Cortical,FlakingSurface,0%,4,Unidirectional,Parallel,24.71,29.69,29.27,25.21,13.87,75.8,Flakes,NA,0,NA,NA,NA,0%,1,NA,NA,Flakes,NA,0,NA,NA,NA,0%,1,NA,NA,Flakes,NoReason,None,NA,NA,NA,0,NA,NA,NA,NA,NA,Middle T
LP,T4,NA,NA,F9-NA,F9,Quartz,NA,Fine,Core,NA,NA,NA,61-99%,NA,Cobble,NA,No,No,NA,NA,NA,NA,0,NA,16.17,51.62,42.49,48.03,19.8,31.66,17.27,41.13,116.9,36,SinglePlat,Circular,One,Plain,Other,Crest,Other,Cortical,0%,4,Unidirectional,Parallel,14.52,20.1,19.76,17.3,10.67,63.8,Flakes,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NoReason,None,NA,NA,NA,0,NA,NA,NA,NA,NA,Middle T
LP,T3,NA,NA,G6-NA,G6,Chert,RM7,NA,RetouchedPiece,NA,Blank,NA,0%,NA,NA,Crushed,No,No,Parallel,Trapezoidal,Hinge,Straight,4,BidirectionalOpposed,4.09,17.76,10.02,17.96,10.03,29.35,4.21,9.86,93.2,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,No,Retouched flake,0,NA,NA,NA,NA,NA,Middle T
LP,T,NA,NA,B12-84,B12,Chert,RM7,NA,Blank,NA,NA,NA,0%,NA,NA,Plain,No,No,Divergent,Irregular,Step,Curved,4,Unidirectional,9.23,12.53,8.9,10.44,12.63,25.4,6.2,8.45,67.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,No,NA,0,NA,ElongatedProd,NA,NA,NA,NA
LP,T1,NA,NA,F10-NA,F10,Chert,NA,NA,Chip,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,NA,NA,1,NA,NA,NA,NA,NA,Middle T
LP,T,NA,NA,F9-NA,F9,Quartz,NA,Fine,Blank,NA,NA,NA,0%,NA,NA,Crushed,No,No,Convergent,Trapezoidal,Pointed,Straight,3,Unidirectional,4.93,13.65,12.36,13.4,2.01,18.61,4.83,12.33,98.8,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,No,NA,0,NA,Flake,NA,NA,NA,NA
LP,T,NA,NA,F9-NA,F9,Quartz,NA,Fine,Chip,NA,NA,NA,NA,NA,NA,NA,No,Yes,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
LP,T3,NA,NA,G10-NA,G10,Chert,NA,NA,Blank,NA,NA,NA,1-30%,RightLateral,Indeterminate,Plain,YesPartial,No,Convergent,Irregular,Feather,Curved,3,Unidirectional,6.55,34.05,18.55,34.2,16.34,48.95,6.16,14.6,75.8,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,Yes,NA,0,NA,Flake,NA,NA,NA,Middle T
LP,T,NA,NA,B4-294,B4,Chert,NA,NA,Blank,NA,NA,NA,0%,NA,NA,Plain,No,No,Irregular,Trapezoidal,Feather,Straight,3,Unidirectional,4.15,27.59,14.95,27.46,9.37,44.03,6.02,13.33,83.7,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,Yes,NA,0,NA,Flake,NA,NA,NA,NA
LP,T,NA,NA,ZZ9-195,ZZ9,Chert,RM4,NA,BlankFrag,NA,NA,Distal,0%,NA,NA,NA,No,No,NA,Irregular,Feather,NA,3,NA,4.16,15.13,0,0,0,0,0,0,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,Fire,Burned,No,NA,0,NA,NA,5000.73,5012.375,567.143,Middle T
LP,T,NA,NA,A10-214,A10,Chert,RM4,NA,BlankFrag,NA,NA,Distal,0%,NA,NA,NA,No,No,NA,Lenticular,Feather,NA,2,NA,2.5,16.56,0,0,0,0,0,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,Fire,Burned,No,NA,0,NA,NA,5001.257,5011.079,567.102,Middle T
LP,T,NA,NA,XX11-162,XX11,Chert,RM4,NA,Blank,NA,NA,NA,0%,NA,NA,Faceted,No,No,Irregular,Lenticular,Feather,Curved,1,Unidirectional,6.48,24.18,24.2,23.98,20.81,13.34,7.31,24.02,72.4,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,Fire,Burned,No,NA,0,NA,Flake,5002.616,5014.288,566.935,Middle T
LP,T,NA,NA,ZZ11-704,ZZ11,Chert,RM4,NA,Chip,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,NA,NA,1,NA,NA,5002.45,5012.969,567.002,Middle T
LP,T,NA,NA,YY10-718,YY10,Chert,RM6,NA,Blank,NA,NA,NA,0%,NA,NA,Plain,No,No,Divergent,Triangular,Step,Curved,4,Unidirectional,11.36,20.95,14.08,17.9,21.07,27.77,7.11,9.68,85.4,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,Yes,NA,0,NA,Flake,5001.888,5013.7,566.975,Middle T
LP,T,NA,NA,Z11-657,Z11,Chert,RM6,NA,Blank,NA,NA,NA,0%,NA,NA,Plain,No,Yes,Convergent,Triangular,Feather,Straight,3,Unidirectional,6.65,13.27,13.25,12.3,5.01,15.17,7.88,13.76,52.3,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,No,NA,0,NA,Flake,NA,NA,NA,NA
LP,T,NA,NA,Z11-588,Z11,Chert,RM6,NA,Blank,NA,NA,NA,0%,NA,NA,Crushed,No,No,Convergent,Irregular,Hinge,Curved,2,Unidirectional,2.67,9.71,6.85,9.23,6.34,15.01,2.75,3.49,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,No,NA,0,NA,Flake,NA,NA,NA,NA
LP,T,NA,NA,Z11-588,Z11,Chert,NA,NA,Chip,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
LP,T,NA,NA,ZZ11-606,ZZ11,Chert,RM6,NA,Blank,NA,NA,NA,0%,NA,NA,Plain,No,No,Irregular,Trapezoidal,Step,Straight,2,Unidirectional,5.71,17.76,15.02,16.3,6.61,26.47,3.01,13.2,76,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,No,NA,0,NA,Flake,5002.367,5012.569,567.027,Middle T
LP,T,NA,NA,ZZ11-685,ZZ11,Chert,RM6,NA,Blank,NA,NA,NA,0%,NA,NA,Plain,No,No,Convergent,Triangular,Pointed,Straight,3,Unidirectional,3.39,8.96,6.37,6.91,1.7,14.56,1.75,8.79,77.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,No,NA,0,NA,Flake,5002.324,5012.867,567.001,Middle T
LP,T,NA,NA,ZZ11-678,ZZ11,Chert,RM6,NA,Chip,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,NA,NA,1,NA,NA,5002.122,5012.599,567.011,Middle T
LP,T,NA,NA,ZZ11-605,ZZ11,Chert,RM6,NA,Chip,NA,NA,NA,NA,NA,NA,NA,No,Yes,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,NA,NA,1,NA,NA,5002.227,5012.569,567.02,Middle T
LP,T7,NA,NA,E7-12,E7,Chert,NA,NA,Blank,NA,NA,NA,1-30%,Distal,Indeterminate,Dihedral,No,No,Parallel,Triangular,Step,Twisted,3,Unidirectional,8.52,25.99,20.87,24.44,20.75,62.07,8.23,19.43,84.8,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,No,NA,0,NA,ElongatedProd,NA,NA,NA,U/Lower T
LP,T,NA,NA,B6-1061,B6,Chert,NA,NA,Blank,NA,NA,NA,0%,NA,NA,Plain,No,No,Parallel,Triangular,Feather,Straight,5,Unidirectional,5.29,21.58,13.23,21.42,8.77,44.17,5.92,12.89,91.1,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,Yes,NA,0,TVC?,ElongatedProd,4997.843,5010.966,566.594,U/Lower T
LP,T,NA,NA,C5-1070,C5,Chert,NA,NA,Blank,NA,NA,NA,0%,NA,NA,Plain,No,No,Convergent,Triangular,Pointed,Straight,3,Unidirectional,6.66,21.91,16.03,20.81,3.09,41.39,7.06,14.4,81.5,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,Yes,NA,0,NA,Flake,4996.377,5009.478,566.638,U/Lower T
LP,T,NA,NA,XX11-252,XX11,Chert,RM4,NA,Blank,NA,NA,NA,1-30%,Distal,Indeterminate,Dihedral,No,No,Déjeté,Irregular,Step,Straight,4,Unidirectional,8.9,21.05,17.62,20.31,11.49,47.13,7.8,16.86,71.9,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,Fire,Burned,No,NA,0,NA,ElongatedProd,5002.657,5014.805,566.878,U/Lower T
LP,T,NA,NA,YY11-441,YY11,Chert,RM4,NA,Blank,NA,NA,NA,0%,NA,NA,Crushed,No,No,Parallel,Trapezoidal,Feather,Straight,4,Unidirectional,5.12,20,10.92,19.56,19.03,32.43,3.59,7.83,123.3,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,Fire,Burned,No,NA,0,NA,Flake,5002.381,5013.1,567.012,Middle T
LP,T,NA,NA,YY9-775,YY9,Chert,RM4,NA,Blank,NA,NA,NA,0%,NA,NA,Dihedral,No,No,Parallel,Trapezoidal,Feather,Straight,3,Unidirectional,4.66,15.81,12.14,16.3,11.19,29.22,4.26,11.15,98.2,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,Fire,Burned,No,NA,0,NA,Flake,5000.175,5013.736,566.948,Middle T
LP,T,NA,NA,ZZ9-210,ZZ9,Chert,NA,NA,Blank,NA,NA,NA,0%,NA,NA,Plain,No,No,Parallel,Irregular,Hinge,Irregular,3,Unidirectional,9.76,26.21,14.76,26.2,8.54,58.02,6.52,11.76,111.9,17.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,Yes,NA,0,NA,ElongatedProd,5000.422,5012.218,567.141,Middle T
LP,T,NA,NA,ZZ9-193,ZZ9,Other,NA,NA,Blank,NA,NA,NA,1-30%,Proximal,Indeterminate,Plain,YesComplete,No,Irregular,Triangular,Hinge,Straight,3,Unidirectional,9.37,38.98,28.5,37.11,35.06,46.8,13.67,28.55,54.5,25.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,Yes,NA,0,NA,Flake,5000.377,5012.898,567.147,Middle T
LP,T8,NA,NA,F7-NA,F7,Quartz,NA,RockCrystal,Chip,NA,NA,NA,NA,NA,NA,NA,No,No,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,NA,NA,4,NA,NA,NA,NA,NA,U/Lower T
LP,T8,NA,NA,E7-34,E7,Quartz,NA,RockCrystal,Blank,NA,NA,NA,0%,NA,NA,Plain,No,No,Parallel,Triangular,Hinge,Straight,3,Unidirectional,12.53,18.42,13.77,18.77,12.77,29.61,9.81,14.69,86.2,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,No,NA,0,NA,Flake,NA,NA,NA,U/Lower T
LP,T,NA,NA,C5-29,C5,Chert,NA,NA,Blank,NA,NA,NA,0%,NA,NA,Plain,No,No,Convergent,Triangular,Pointed,Straight,3,Unidirectional,5.61,19.99,19.99,16.39,5.65,29.54,3.4,16.69,97,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,No,NA,0,NA,Flake,NA,NA,NA,NA
LP,T,NA,NA,ZZ11-521,ZZ11,Chert,NA,NA,Blank,NA,NA,NA,0%,NA,NA,Crushed,No,No,Parallel,Triangular,Feather,Straight,3,Unidirectional,5.36,16.13,16.13,15.94,10.12,19.93,2.86,10.62,0,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,No,NA,0,NA,Flake,5002.611,5012.39,567.041,Middle T
LP,T,NA,NA,ZZ9-427,ZZ9,Chert,NA,NA,Blank,NA,NA,NA,0%,NA,NA,Plain,No,No,Irregular,Irregular,Hinge,Curved,3,Unidirectional,8.99,35.05,18.22,36.03,14.66,25.5,5.98,11.06,92.3,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,None,NA,No,NA,0,NA,Flake,5000.756,5012.74,566.964,Middle T
